BY	BY	p-acp	BY	by	0
desolate	desolate	j	desolate	desolate	0
,	,	,	,	,	0
and	and	cc	and	and	0
before	before	p-acp	before	before	0
these	these	d	these	these	0
events	events	n2	events	event	0
many	many	d	many	many	0
unusual	unusual	j	unusual	unusual	0
Birds	Birds	n2	Birds	bird	0
shall	shall	vmb	shall	shall	0
cry	cry	vvi	cry	cry	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
,	,	,	,	,	0
Huy	Huy	n1	Huy	hue	0
,	,	,	,	,	0
Huy	Huy	n1	Huy	hue	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
little	little	j	little	little	0
while	while	n1	while	while	0
after	after	c-acp	after	after	0
shall	shall	vmb	shall	shall	0
vanish	vanish	vvi	vanish	vanish	0
away	away	av	away	away	0
:	:	:	:	:	0
And	And	cc	And	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
time	time	n1	time	time	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
lasted	lasted	vvn	lasted	last	0
a	a	dt	a	a	0
good	good	j	good	good	0
while	while	n1	while	while	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
renewed	renewed	vvn	renewed	renew	0
a	a	dt	a	a	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Saturn	Saturn	np1	Saturn	Saturn	0
and	and	cc	and	and	0
Golden	Golden	j	Golden	golden	0
Age	Age	n1	Age	age	0
.	.	.	.	.	1
God	God	np1	God	God	0
the	the	dt	the	the	0
Creator	Creator	n1	Creator	creator	0
shall	shall	vmb	shall	shall	0
say	say	vvi	say	say	0
,	,	,	,	,	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
affliction	affliction	n1	affliction	affliction	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
Satan	Satan	np1	Satan	Satan	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
,	,	,	,	,	0
and	and	cc	and	and	0
tied	tied	vvn	tied	tie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bottom	bottom	n1	bottom	bottom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deep	deep	j-jn	deep	deep	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
an	an	dt	and	a	0
universal	universal	j	universal	universal	0
peace	peace	n1	peace	peace	0
between	between	p-acp	between	between	0
God	God	np1	God	God	0
and	and	cc	and	and	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Ecclesiastical	Ecclesiastical	j	Ecclesiastical	ecclesiastical	0
power	power	n1	power	power	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
greater	greater	jc	greater	great	0
force	force	n1	force	force	0
,	,	,	,	,	0
and	and	cc	and	and	0
Satan	Satan	np1	Satan	Satan	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
left	left	vvn	left	leave	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
years	years	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
loosed	loosed	vvn	loosed	loose	0
again	again	av	again	again	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
Figures	Figures	n2	Figures	figure	0
are	are	vbr	are	be	0
justly	justly	av-j	justly	just	0
fitted	fitted	vvn	fitted	fit	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
visible	visible	j	visible	visible	0
Coelestial	Coelestial	j	Celestial	celestial	0
things	things	n2	things	thing	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
Saturn	Saturn	np1	Saturn	Saturn	0
,	,	,	,	,	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mars	Mars	vvz	Mars	mar	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
joyned	joyned	vvn	joined	join	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Stanza's	Stanza's	npg1	Stanza's	stanza	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
calculated	calculated	vvn	calculated	calculate	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
deeply	deeply	av-jn	deeply	deep	0
,	,	,	,	,	0
and	and	cc	and	and	0
compared	compared	vvn	compared	compare	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
seeing	seeing	vvg	seeing	see	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
King	King	n1	King	king	0
)	)	)	)	)	0
that	that	cst	that	that	0
some	some	d	some	some	0
stand	stand	vvb	stand	stand	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
censure	censure	vvi	censure	censure	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
withdraw	withdraw	vvi	withdraw	withdraw	0
my	my	po11	my	my	0
Pen	Pen	n1	Pen	pen	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
Nocturnal	Nocturnal	j	Nocturnal	nocturnal	0
repose	repose	n1	repose	repose	0
.	.	.	.	.	1
Multa	Multa	fw-la	Multa	multa	0
etiam	etiam	fw-la	etiam	etiam	0
O	O	fw-la	O	o	0
Rex	Rex	fw-la	Rex	rex	0
potentissime	potentissime	fw-la	potentissime	potentissime	0
pr	pr	wd	pr	pr	0
∣	∣	sy	∣	∣	0
clara	clara	n1	claram	claram	0
,	,	,	,	,	0
&	&	cc	&	and	0
sane	sane	j	sane	sane	0
in	in	p-acp	in	in	0
brevi	brevi	fw-la	brevi	brevi	0
ventura	ventura	fw-la	ventura	ventura	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
omnia	omnia	fw-la	omnia	omnia	0
in	in	p-acp	in	in	0
hac	hac	fw-la	hac	hac	0
tua	tua	fw-la	tua	tua	0
Epistola	Epistola	np1	Epistola	Epistola	0
innete	innete	fw-la	innete	innete	0
∣	∣	sy	∣	∣	0
re	re	fw-mi	re	re	0
non	non	fw-fr	non	non	0
possumus	possumus	fw-la	possumus	possumus	0
,	,	,	,	,	0
nec	nec	fw-la	nec	nec	0
volumus	volumus	fw-la	volumus	volumus	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
ad	ad	fw-la	ad	ad	0
intelligenda	intelligenda	fw-la	intelligenda	intelligenda	0
quedam	quedam	fw-la	quedam	quedam	0
facta	facta	fw-la	facta	facta	0
,	,	,	,	,	0
horrida	horrida	fw-la	horrida	horrida	0
fata	fata	fw-la	fata	fata	0
pauca	pauca	fw-la	pauca	pauca	0
libanda	libanda	fw-la	libanda	libanda	0
sunt	sunt	fw-la	sunt	sunt	0
,	,	,	,	,	0
quamvis	quamvis	fw-la	quamvis	quamvis	0
tanta	tanta	fw-la	tanta	tanta	0
sit	sit	fw-la	sit	sit	0
in	in	p-acp	in	in	0
omnes	omnes	fw-la	omnes	omnes	0
tua	tua	fw-la	tua	tua	0
amplitudo	amplitudo	fw-la	amplitudo	amplitudo	0
&	&	cc	&	and	0
humanitas	humanitas	fw-la	humanitas	humanitas	0
homines	homines	fw-la	homines	homines	0
,	,	,	,	,	0
deosque	deosque	fw-la	deosque	deosque	0
pietas	pietas	n2	pietas	pieta	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
solus	solus	fw-la	solus	solus	0
amplissimo	amplissimo	fw-la	amplissimo	amplissimo	0
&	&	cc	&	and	0
Chrisia	Chrisia	np1	Chrisia	Chrisia	0
∣	∣	sy	∣	∣	0
nissimo	nissimo	fw-la	nissimo	nissimo	0
regis	regis	fw-la	regis	regis	0
nomine	nomine	fw-la	nomine	nomine	0
,	,	,	,	,	0
&	&	cc	&	and	0
ad	ad	fw-la	ad	ad	0
quem	quem	fw-la	quem	quem	0
summa	summa	fw-la	summa	summa	0
totius	totius	fw-la	totius	totius	0
Religionis	Religionis	fw-la	Religionis	religionis	0
authoritas	authoritas	fw-la	authoritas	authoritas	0
deferatur	deferatur	fw-la	deferatur	deferatur	0
,	,	,	,	,	0
dignus	dignus	fw-la	dignus	dignus	0
esse	esse	fw-la	esse	esse	0
videare	videare	vvi	videare	videare	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
only	only	av-j	only	only	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
O	O	uh	Oh	oh	0
most	most	av-ds	most	most	0
Merciful	Merciful	j	Merciful	merciful	0
King	King	n1	King	king	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
your	your	po22	your	your	0
singular	singular	j	singular	singular	0
and	and	cc	and	and	0
prudent	prudent	j	prudent	prudent	0
goodness	goodness	n1	goodness	goodness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
my	my	po11	my	my	0
Eyes	Eyes	n2	Eyes	eye	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
near	near	av-j	near	near	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
splendor	splendor	n1	splendour	splendour	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
greatness	greatness	n1	greatness	greatness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
work	work	n1	work	work	0
can	can	vmb	can	can	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
or	or	cc	or	or	0
require	require	vvi	require	require	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Selin	Selin	np1	Selin	Selin	0
this	this	d	this	this	0
27	27	crd	27	27	0
June	June	np1	June	June	0
,	,	,	,	,	0
1558.	1558.	crd	1558.	1558.	1
