Right	Right	n-jn	Right	right	0
had	had	vhd	had	have	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
unreprova	unreprova	fw-la	unreprova	unreprova	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
teacheth	teacheth	vvz	teaches	teach	0
as	as	a-acp	as	as	0
much	much	av-d	much	much	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
7	7	crd	7	7	0
3.	3.	crd	3.	3.	1
Much	Much	av-d	Much	much	0
endeared	endeared	vvn	endeared	endear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
remember	remember	vvi	remember	remember	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
acquainted	acquainted	vvn	acquainted	acquaint	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
conceive	conceive	vvi	conceive	conceive	0
my	my	po11	my	my	0
abode	abode	n1	abided	abode	0
here	here	av	here	here	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
short	short	j	short	short	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
truly	truly	av-j	truly	true	0
say	say	vvi	say	say	0
,	,	,	,	,	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
this	this	d	this	this	0
life	life	n1	life	life	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
is	is	vbz	is	be	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
profitable	profitable	j	profitable	profitable	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
1.23	1.23	crd	1.23	1.23	0
,	,	,	,	,	0
24.	24.	crd	24.	24.	1
But	But	cc-acp	But	but	0
however	however	c-acp	however	however	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
be	be	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
Mother	Mother	n1	Mother	mother	0
will	will	vmb	will	will	0
discharge	discharge	vvi	discharge	discharge	0
her	her	po31	her	her	0
duties	duties	n2	duties	duty	0
toward	toward	p-acp	towards	towards	0
you	you	pn22	you	you	0
both	both	d	both	both	0
for	for	p-acp	for	for	0
soule	soule	n1	soul	soul	0
and	and	cc	and	and	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
exam	exam	n1	exam	exam	0
∣	∣	sy	∣	∣	0
ples	ples	fw-fr	ples	ples	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
prove	prove	vvi	prove	prove	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
joy	joy	n1	joy	joy	0
and	and	cc	and	and	0
singular	singular	j	singular	singular	0
comfort	comfort	n1	comfort	comfort	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
here	here	av	here	here	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
do	do	vdi	do	do	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
descended	descended	vvn	descended	descend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Loynes	Loynes	n2	Loins	loin	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
choice	choice	j	choice	choice	0
and	and	cc	and	and	0
precious	precious	j	precious	precious	0
Mother	Mother	n1	Mother	mother	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
divine	divine	j-jn	divine	divine	0
providence	providence	n1	providence	providence	0
lost	lost	vvd	lost	lose	0
her	her	po31	her	her	0
naturall	naturall	j	natural	natural	0
life	life	n1	life	life	0
in	in	p-acp	in	in	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
you	you	pn22	you	you	0
forth	forth	av	forth	forth	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
World	World	n1	World	world	0
.	.	.	.	.	0
)	)	)	)	)	1
Truly	Truly	np1	Truly	Truly	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
here	here	av	here	here	0
dip	dip	vvi	dip	dip	0
a	a	dt	a	a	0
golden	golden	j	golden	golden	0
Pen	Pen	n1	Pen	pen	0
in	in	p-acp	in	in	0
Odoriferous	Odoriferous	j	Odoriferous	odoriferous	0
Oyle	Oyle	n1	Oil	oil	0
,	,	,	,	,	0
and	and	cc	and	and	0
therewith	therewith	av	therewith	therewith	0
write	write	vvb	write	write	0
an	an	dt	and	a	0
Encomium	Encomium	fw-la	Encomium	encomium	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
death	death	n1	death	death	0
.	.	.	.	.	1
She	She	pns31	She	she	0
was	was	vbds	was	be	0
indeed	indeed	av	indeed	indeed	0
a	a	dt	a	a	0
Margaret	Margaret	np1	Margaret	Margaret	0
by	by	p-acp	by	by	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
by	by	p-acp	by	by	0
sweetnesse	sweetnesse	n1	sweetness	sweetness	0
of	of	pp-f	of	of	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
ture	ture	np1-n	ture	ture	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
super-abundant	super-abundant	j	superabundant	superabundant	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
toward	toward	p-acp	towards	towards	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
transcendent	transcendent	j	transcendent	transcendent	0
,	,	,	,	,	0
exemplary	exemplary	j	exemplary	exemplary	0
,	,	,	,	,	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
life	life	n1	life	life	0
.	.	.	.	.	1
She	She	pns31	She	she	0
did	did	vdd	did	do	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
walke	walke	vvi	walk	walk	0
sweetly	sweetly	av-j	sweetly	sweet	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
Saviour	Saviour	n1	Saviour	saviour	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
pious	pious	j	pious	pious	0
waies	waies	n2	ways	way	0
;	;	;	;	;	0
she	she	pns31	she	she	0
did	did	vdd	did	do	0
highly	highly	av-j	highly	high	0
prize	prize	vvi	prize	prize	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
;	;	;	;	;	0
She	She	pns31	She	she	0
did	did	vdd	did	do	0
really	really	av-j	really	real	0
hold	hold	vvi	hold	hold	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
unblameable	unblameable	j-u	unblameable	unblameable	0
Conversation	Conversation	n1	Conversation	conversation	0
;	;	;	;	;	0
She	She	pns31	She	she	0
was	was	vbds	was	be	0
frequent	frequent	j	frequent	frequent	0
in	in	p-acp	in	in	0
secret	secret	j-jn	secret	secret	0
prayer	prayer	n1	prayer	prayer	0
;	;	;	;	;	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
comfort	comfort	n1	comfort	comfort	0
)	)	)	)	)	0
she	she	pns31	she	she	0
hath	hath	vhz	hath	have	0
lodg'd	lodg'd	vvn	lodged	lodge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bosome	bosome	n1	bosom	bosom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Mediation	Mediation	n1	Mediation	mediation	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
deare	deare	j-jn	deer	dear	0
Saviour	Saviour	n1	Saviour	saviour	0
)	)	)	)	)	0
many	many	d	many	many	0
an	an	dt	and	a	0
ardent	ardent	j	ardent	ardent	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
affectio	affectio	fw-la	affectio	affectio	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
prayer	prayer	n1	prayer	prayer	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
poore	poore	j	poor	poor	0
soule	soule	n1	soul	soul	0
while	while	cs	while	while	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
returne	returne	vvi	return	return	0
answer	answer	n1	answer	answer	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
free	free	j	free	free	0
grace	grace	n1	grace	grace	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
head	head	n1	head	head	0
and	and	cc	and	and	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
body	body	n1	body	body	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
soule	soule	n1	soul	soul	0
.	.	.	.	.	1
She	She	pns31	She	she	0
was	was	vbds	was	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
overflowings	overflowings	n2-vvg	overflowings	overflowing	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
most	most	av-ds	most	most	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
worthy	worthy	j-jn	worthy	worthy	0
(	(	(	(	(	0
yet	yet	av	yet	yet	0
much	much	d	much	much	0
endeared	endeared	vvn	endeared	endear	0
)	)	)	)	)	0
Consort	Consort	n1	Consort	consort	0
.	.	.	.	.	1
She	She	pns31	She	she	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
very	very	j	very	very	0
peaceable	peaceable	j	peaceable	peaceable	0
and	and	cc	and	and	0
amiable	amiable	j	amiable	amiable	0
life	life	n1	life	life	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
all	all	d	all	all	0
persons	persons	n2	persons	person	0
.	.	.	.	.	1
She	She	pns31	She	she	0
did	did	vdd	did	do	0
live	live	vvi	live	live	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
little	little	j	little	little	0
time	time	n1	time	time	0
;	;	;	;	;	0
And	And	cc	And	and	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
exact	exact	j	exact	exact	0
life	life	n1	life	life	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
comparison	comparison	n1	comparison	comparison	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
,	,	,	,	,	0
)	)	)	)	)	0
so	so	av	so	so	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nite	nite	j	nite	nite	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
she	she	pns31	she	she	0
ended	ended	vvd	ended	end	0
her	her	po31	her	her	0
daies	daies	n2	days	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
enjoy	enjoy	vvi	enjoy	enjoy	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
which	which	r-crq	which	which	0
passeth	passeth	vvz	passes	pass	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
4.7	4.7	crd	4.7	4.7	0
.	.	.	.	.	1
Psalm	Psalm	np1	Psalm	Psalm	0
.	.	.	.	.	1
37.37	37.37	crd	37.37	37.37	0
.	.	.	.	.	1
God	God	np1	God	God	0
gave	gave	vvd	gave	give	0
her	her	pno31	her	she	0
the	the	dt	the	the	0
white	white	j-jn	white	white	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
and	and	cc	and	and	0
therein	therein	av	therein	therein	0
the	the	dt	the	the	0
new	new	j	new	new	0
Name	Name	n1	Name	name	0
written	written	vvn	written	write	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
none	none	pix	none	none	0
knew	knew	vvd	knew	know	0
but	but	p-acp	but	but	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
who	who	r-crq	who	who	0
received	received	vvd	received	receive	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
2.17	2.17	crd	2.17	2.17	0
.	.	.	.	.	1
She	She	pns31	She	she	0
was	was	vbds	was	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
venly	venly	j	venly	venly	0
Raptures	Raptures	n2	Raptures	rapture	0
,	,	,	,	,	0
and	and	cc	and	and	0
Divine	Divine	j-jn	Divine	divine	0
manifestations	manifestations	n2	manifestations	manifestation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
soule	soule	n1	soul	soul	0
on	on	p-acp	on	on	0
her	her	po31	her	her	0
death-bed	death-bed	n1	deathbed	deathbed	0
.	.	.	.	.	1
She	She	pns31	She	she	0
went	went	vvd	went	go	0
not	not	xx	not	not	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
death	death	n1	death	death	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
snuffe	snuffe	n1	snuff	snuff	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
stinking	stinking	j-vvg	stinking	stink	0
Candle	Candle	n1	Candle	candle	0
,	,	,	,	,	0
leaving	leaving	vvg	leaving	leave	0
an	an	dt	and	a	0
ill	ill	j-jn	ill	ill	0
savour	savour	n1	savour	savour	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
hind	hind	n1	hind	hind	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
like	like	av-j	like	like	0
Jumper	Jumper	np1	Jumper	Jumper	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
choicest	choicest	js	choicest	choice	0
sweet	sweet	j	sweet	sweet	0
Perfumes	Perfumes	vvz	Perfumes	perfume	0
.	.	.	.	.	1
Dyed	Dyed	np1	Dyed	Dyed	0
Abner	Abner	np1	Abner	Abner	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
foole	foole	n1	fool	fool	0
?	?	?	?	?	1
2	2	crd	2	2	0
Sam.	Sam.	np1	Sam.	Sam	0
3.33	3.33	crd	3.33	3.33	0
.	.	.	.	.	1
No.	No.	n1	No.	no.	0
Or	Or	cc	Or	or	0
dyed	dyed	vvd	died	die	0
this	this	d	this	this	0
precious	precious	j	precious	precious	0
Christian	Christian	njp	Christian	christian	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Daughter	Daughter	n1	Daughter	daughter	0
of	of	pp-f	of	of	0
Belial	Belial	np1	Belial	Belial	0
?	?	?	?	?	1
No.	No.	uh-dx	No.	no	0
(	(	(	(	(	0
The	The	dt	The	the	0
thoughts	thoughts	n2	thoughts	thought	0
thereof	thereof	av	thereof	thereof	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
measure	measure	n1	measure	measure	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
abhorr'd	abhorr'd	vvn	abhorred	abhor	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
infinite	infinite	j	infinite	infinite	0
detestation	detestation	n1	detestation	detestation	0
;	;	;	;	;	0
)	)	)	)	)	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
truly	truly	av-j	truly	true	0
affirmed	affirmed	vvn	affirmed	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
lived	lived	vvd	lived	live	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
dyed	dyed	vvd	died	die	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Daughter	Daughter	n1	Daughter	daughter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
High	High	j	High	high	0
God	God	np1	God	God	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
was	was	vbds	was	be	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
her	her	po31	her	her	0
death	death	n1	death	death	0
was	was	vbds	was	be	0
her	her	po31	her	her	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
1.21	1.21	crd	1.21	1.21	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
infinite	infinite	j	infinite	infinite	0
gaine	gaine	n1	gain	gain	0
she	she	pns31	she	she	0
hath	hath	vhz	hath	have	0
found	found	vvn	found	find	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
she	she	pns31	she	she	0
doth	doth	vdz	does	do	0
now	now	av	now	now	0
rest	rest	vvi	rest	rest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bosome	bosome	n1	bosom	bosom	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
cious	cious	j	cious	cious	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
,	,	,	,	,	0
many	many	d	many	many	0
Daughters	Daughters	n2	Daughters	daughter	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
vertuously	vertuously	av-j	virtuously	virtuous	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
glorious	glorious	j	glorious	glorious	0
Saint	Saint	n1	Saint	saint	0
hath	hath	vhz	hath	have	0
excell'd	excell'd	vvn	excelled	excel	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
31.29	31.29	crd	31.29	31.29	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
many	many	d	many	many	0
Daughters	Daughters	n2	Daughters	daughter	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
tuously	tuously	av-j	tuously	tuous	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
not	not	xx	not	not	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
did	did	vdd	did	do	0
ever	ever	av	ever	ever	0
excell	excell	vvi	excel	excel	0
her	her	pno31	her	she	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
lesse	lesse	dc	less	less	0
than	than	cs	than	than	0
present	present	j	present	present	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Son	Son	n1	Son	son	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Imitation	Imitation	n1	Imitation	imitation	0
,	,	,	,	,	0
and	and	cc	and	and	0
Consola	Consola	np1	Consola	Consola	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
And	And	cc	And	and	0
since	since	c-acp	since	since	0
Divine	Divine	j-jn	Divine	divine	0
providence	providence	n1	providence	providence	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
such	such	d	such	such	0
an	an	dt	and	a	0
opportunity	opportunity	n1	opportunity	opportunity	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
attest	attest	vvi	attest	attest	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
the	the	dt	the	the	0
reall	reall	j	real	real	0
super-eminency	super-eminency	n1	supereminency	supereminency	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
,	,	,	,	,	0
so	so	av	so	so	0
nearely	nearely	av-j	nearly	near	0
related	related	vvn	related	relate	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
darst	darst	vv2	darest	dare	0
not	not	xx	not	not	0
omit	omit	vvi	omit	omit	0
it	it	pn31	it	it	0
;	;	;	;	;	0
certainely	certainely	av-j	certainly	certain	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Righteous	Righteous	j	Righteous	righteous	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
everlasting	everlasting	j	everlasting	everlasting	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
,	,	,	,	,	0
Psa.	Psa.	np1	Psa.	Psa.	1
12.6	12.6	crd	12.6	12.6	0
.	.	.	.	.	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
then	then	av	then	then	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
endeavour	endeavour	vvi	endeavour	endeavour	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
:	:	:	:	:	0
Nay	Nay	uh-x	Nay	nay	0
more	more	av-dc	more	more	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
glorifi	glorifi	n2	glorifi	glorifi	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
My	My	po11	My	my	0
